day_of_year,station_name,state,latitude,longitude,rainfall_24h_mm,cumulative_72h_mm,source
179,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.12,12.51,IMD_NetCDF_2025
180,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.84,6.38,IMD_NetCDF_2025
181,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.2,3.17,IMD_NetCDF_2025
182,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,8.46,9.51,IMD_NetCDF_2025
183,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,1.12,9.79,IMD_NetCDF_2025
184,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.64,15.22,IMD_NetCDF_2025
185,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,13.76,20.52,IMD_NetCDF_2025
186,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.15,21.55,IMD_NetCDF_2025
187,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,8.9,24.81,IMD_NetCDF_2025
188,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,13.12,24.17,IMD_NetCDF_2025
189,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,10.87,32.9,IMD_NetCDF_2025
190,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.48,29.47,IMD_NetCDF_2025
191,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.49,16.84,IMD_NetCDF_2025
192,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,5.97,IMD_NetCDF_2025
193,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,1.3,1.78,IMD_NetCDF_2025
194,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.75,4.05,IMD_NetCDF_2025
195,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.91,6.96,IMD_NetCDF_2025
196,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,4.83,10.5,IMD_NetCDF_2025
197,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,9.75,17.5,IMD_NetCDF_2025
198,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,14.09,28.67,IMD_NetCDF_2025
199,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.2,24.04,IMD_NetCDF_2025
200,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,14.29,IMD_NetCDF_2025
201,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,11.56,11.76,IMD_NetCDF_2025
202,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,10.78,22.35,IMD_NetCDF_2025
203,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,6.09,28.44,IMD_NetCDF_2025
204,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,11.82,28.7,IMD_NetCDF_2025
205,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,19.59,37.5,IMD_NetCDF_2025
206,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.02,33.43,IMD_NetCDF_2025
207,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,4.79,26.41,IMD_NetCDF_2025
208,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.4,9.22,IMD_NetCDF_2025
209,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,24.41,31.61,IMD_NetCDF_2025
210,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.35,32.16,IMD_NetCDF_2025
211,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,7.45,37.21,IMD_NetCDF_2025
212,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.99,18.79,IMD_NetCDF_2025
213,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.41,13.85,IMD_NetCDF_2025
214,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,4.12,10.53,IMD_NetCDF_2025
215,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.46,6.99,IMD_NetCDF_2025
216,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.51,12.09,IMD_NetCDF_2025
217,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,3.98,11.94,IMD_NetCDF_2025
218,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,3.56,13.04,IMD_NetCDF_2025
219,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,4.61,12.14,IMD_NetCDF_2025
220,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,17.57,25.74,IMD_NetCDF_2025
221,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,7.12,29.29,IMD_NetCDF_2025
222,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,3.4,28.08,IMD_NetCDF_2025
223,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,22.06,32.57,IMD_NetCDF_2025
224,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,8.69,34.14,IMD_NetCDF_2025
225,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,12.25,42.99,IMD_NetCDF_2025
226,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,16.93,37.86,IMD_NetCDF_2025
227,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.26,31.43,IMD_NetCDF_2025
228,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,7.45,26.63,IMD_NetCDF_2025
229,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,1.79,11.49,IMD_NetCDF_2025
230,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,9.88,19.11,IMD_NetCDF_2025
231,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,1.74,13.4,IMD_NetCDF_2025
232,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,6.48,18.1,IMD_NetCDF_2025
233,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.32,10.54,IMD_NetCDF_2025
234,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,4.64,13.44,IMD_NetCDF_2025
235,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,3.72,10.68,IMD_NetCDF_2025
236,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.02,13.38,IMD_NetCDF_2025
237,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,13.78,22.52,IMD_NetCDF_2025
238,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,19.63,38.43,IMD_NetCDF_2025
239,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,4.01,37.43,IMD_NetCDF_2025
240,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,8.47,32.11,IMD_NetCDF_2025
241,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.88,18.36,IMD_NetCDF_2025
242,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,8.04,22.38,IMD_NetCDF_2025
243,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,15.87,29.78,IMD_NetCDF_2025
244,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,29.39,53.29,IMD_NetCDF_2025
245,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,6.17,51.43,IMD_NetCDF_2025
246,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,9.7,45.27,IMD_NetCDF_2025
247,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.37,16.24,IMD_NetCDF_2025
248,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.49,10.56,IMD_NetCDF_2025
249,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,7.62,8.47,IMD_NetCDF_2025
250,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.89,13.99,IMD_NetCDF_2025
251,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,18.86,32.37,IMD_NetCDF_2025
252,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.56,27.31,IMD_NetCDF_2025
253,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,14.44,35.86,IMD_NetCDF_2025
254,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,9.39,26.39,IMD_NetCDF_2025
255,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.14,23.97,IMD_NetCDF_2025
256,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,16.08,25.61,IMD_NetCDF_2025
257,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,16.28,32.5,IMD_NetCDF_2025
258,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,19.98,52.34,IMD_NetCDF_2025
259,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,7.83,44.09,IMD_NetCDF_2025
260,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,8.93,36.74,IMD_NetCDF_2025
261,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,1.48,18.24,IMD_NetCDF_2025
262,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,6.98,17.38,IMD_NetCDF_2025
263,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.13,10.59,IMD_NetCDF_2025
264,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,3.08,12.18,IMD_NetCDF_2025
265,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.6,7.81,IMD_NetCDF_2025
266,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,5.68,IMD_NetCDF_2025
267,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,2.6,IMD_NetCDF_2025
268,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,14.84,14.84,IMD_NetCDF_2025
269,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,13.12,27.96,IMD_NetCDF_2025
270,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,13.12,41.08,IMD_NetCDF_2025
271,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,7.04,33.29,IMD_NetCDF_2025
272,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,18.99,39.15,IMD_NetCDF_2025
273,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,25.77,51.8,IMD_NetCDF_2025
274,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,18.64,63.4,IMD_NetCDF_2025
275,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.87,50.29,IMD_NetCDF_2025
276,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,3.3,27.81,IMD_NetCDF_2025
277,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,4.77,13.94,IMD_NetCDF_2025
278,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,14.41,22.48,IMD_NetCDF_2025
279,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,9.13,28.31,IMD_NetCDF_2025
280,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.71,24.25,IMD_NetCDF_2025
281,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.67,10.5,IMD_NetCDF_2025
282,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,1.37,IMD_NetCDF_2025
283,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.26,0.93,IMD_NetCDF_2025
284,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.18,0.45,IMD_NetCDF_2025
285,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.27,0.72,IMD_NetCDF_2025
286,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.46,IMD_NetCDF_2025
287,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.27,IMD_NetCDF_2025
288,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
289,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
290,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
291,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
292,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
293,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
294,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
295,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
296,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
297,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
298,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
299,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
300,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
301,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
302,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
303,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,5.93,5.93,IMD_NetCDF_2025
304,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,22.01,27.94,IMD_NetCDF_2025
305,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,28.14,56.08,IMD_NetCDF_2025
306,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,17.31,67.46,IMD_NetCDF_2025
307,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,6.02,51.47,IMD_NetCDF_2025
308,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,23.33,IMD_NetCDF_2025
309,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,6.02,IMD_NetCDF_2025
310,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
311,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
312,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
313,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
314,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
315,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
316,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
317,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
318,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
319,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
320,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
321,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
322,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
323,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
324,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
325,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
326,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
327,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
328,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.44,0.44,IMD_NetCDF_2025
329,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.44,IMD_NetCDF_2025
330,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.44,IMD_NetCDF_2025
331,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
332,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
333,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
334,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
335,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
336,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,2.74,2.74,IMD_NetCDF_2025
337,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,2.74,IMD_NetCDF_2025
338,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,2.74,IMD_NetCDF_2025
339,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
340,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
341,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
342,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
343,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
344,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
345,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
346,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
347,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
348,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
349,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
350,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
351,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
352,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
353,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
354,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
355,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
356,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
357,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.0,IMD_NetCDF_2025
358,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.97,0.97,IMD_NetCDF_2025
359,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.97,IMD_NetCDF_2025
360,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.32,1.29,IMD_NetCDF_2025
361,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.32,IMD_NetCDF_2025
362,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,0.32,IMD_NetCDF_2025
363,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,3.08,3.08,IMD_NetCDF_2025
364,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,3.08,IMD_NetCDF_2025
365,Tawang High Altitude,Arunachal Pradesh,27.58,91.86,0.0,3.08,IMD_NetCDF_2025
1,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
2,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
3,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
4,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
5,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
6,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
7,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
8,West Tripura (Agartala),Tripura,23.83,91.28,1.6,1.6,IMD_NetCDF_2025
9,West Tripura (Agartala),Tripura,23.83,91.28,0.0,1.6,IMD_NetCDF_2025
10,West Tripura (Agartala),Tripura,23.83,91.28,0.0,1.6,IMD_NetCDF_2025
11,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
12,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
13,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
14,West Tripura (Agartala),Tripura,23.83,91.28,0.26,0.26,IMD_NetCDF_2025
15,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.26,IMD_NetCDF_2025
16,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.26,IMD_NetCDF_2025
17,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
18,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
19,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
20,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
21,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
22,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
23,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
24,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
25,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
26,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
27,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
28,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
29,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
30,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
31,West Tripura (Agartala),Tripura,23.83,91.28,1.08,1.08,IMD_NetCDF_2025
32,West Tripura (Agartala),Tripura,23.83,91.28,0.0,1.08,IMD_NetCDF_2025
33,West Tripura (Agartala),Tripura,23.83,91.28,0.0,1.08,IMD_NetCDF_2025
34,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
35,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
36,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
37,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
38,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
39,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
40,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
41,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
42,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
43,West Tripura (Agartala),Tripura,23.83,91.28,0.31,0.31,IMD_NetCDF_2025
44,West Tripura (Agartala),Tripura,23.83,91.28,0.1,0.41,IMD_NetCDF_2025
45,West Tripura (Agartala),Tripura,23.83,91.28,2.78,3.19,IMD_NetCDF_2025
46,West Tripura (Agartala),Tripura,23.83,91.28,0.62,3.5,IMD_NetCDF_2025
47,West Tripura (Agartala),Tripura,23.83,91.28,0.0,3.4,IMD_NetCDF_2025
48,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.62,IMD_NetCDF_2025
49,West Tripura (Agartala),Tripura,23.83,91.28,0.1,0.1,IMD_NetCDF_2025
50,West Tripura (Agartala),Tripura,23.83,91.28,0.35,0.46,IMD_NetCDF_2025
51,West Tripura (Agartala),Tripura,23.83,91.28,0.26,0.72,IMD_NetCDF_2025
52,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.61,IMD_NetCDF_2025
53,West Tripura (Agartala),Tripura,23.83,91.28,0.21,0.46,IMD_NetCDF_2025
54,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.21,IMD_NetCDF_2025
55,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.21,IMD_NetCDF_2025
56,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
57,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
58,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
59,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
60,West Tripura (Agartala),Tripura,23.83,91.28,0.26,0.26,IMD_NetCDF_2025
61,West Tripura (Agartala),Tripura,23.83,91.28,3.14,3.4,IMD_NetCDF_2025
62,West Tripura (Agartala),Tripura,23.83,91.28,11.39,14.79,IMD_NetCDF_2025
63,West Tripura (Agartala),Tripura,23.83,91.28,0.31,14.84,IMD_NetCDF_2025
64,West Tripura (Agartala),Tripura,23.83,91.28,0.0,11.7,IMD_NetCDF_2025
65,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.31,IMD_NetCDF_2025
66,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
67,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
68,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
69,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
70,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
71,West Tripura (Agartala),Tripura,23.83,91.28,0.57,0.57,IMD_NetCDF_2025
72,West Tripura (Agartala),Tripura,23.83,91.28,3.25,3.81,IMD_NetCDF_2025
73,West Tripura (Agartala),Tripura,23.83,91.28,13.6,17.41,IMD_NetCDF_2025
74,West Tripura (Agartala),Tripura,23.83,91.28,9.07,25.91,IMD_NetCDF_2025
75,West Tripura (Agartala),Tripura,23.83,91.28,1.18,23.85,IMD_NetCDF_2025
76,West Tripura (Agartala),Tripura,23.83,91.28,22.48,32.73,IMD_NetCDF_2025
77,West Tripura (Agartala),Tripura,23.83,91.28,4.17,27.84,IMD_NetCDF_2025
78,West Tripura (Agartala),Tripura,23.83,91.28,2.89,29.54,IMD_NetCDF_2025
79,West Tripura (Agartala),Tripura,23.83,91.28,0.0,7.06,IMD_NetCDF_2025
80,West Tripura (Agartala),Tripura,23.83,91.28,0.0,2.89,IMD_NetCDF_2025
81,West Tripura (Agartala),Tripura,23.83,91.28,3.09,3.09,IMD_NetCDF_2025
82,West Tripura (Agartala),Tripura,23.83,91.28,1.08,4.17,IMD_NetCDF_2025
83,West Tripura (Agartala),Tripura,23.83,91.28,0.0,4.17,IMD_NetCDF_2025
84,West Tripura (Agartala),Tripura,23.83,91.28,0.0,1.08,IMD_NetCDF_2025
85,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
86,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
87,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
88,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
89,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
90,West Tripura (Agartala),Tripura,23.83,91.28,0.0,0.0,IMD_NetCDF_2025
